004964_RUSLAN|Призывал окружающих к борьбе за новую Россию.
004965_RUSLAN|Как, впрочем, и за новую Америку.
004966_RUSLAN|Все его произведения начинались словами В обстановке надвигающегося кризиса демократии считаю целесообразным заявить.
004967_RUSLAN|Мы испытывали к нему глубокое сочувствие.
004968_RUSLAN|Дважды Караваев приносил мне свои рассказы.
004969_RUSLAN|Почему-то из жизни дореволюционной аристократической Москвы.
004970_RUSLAN|Я запомнил, например, такую фразу Барон учтиво приподнял изящное соломенное канапе. Автор, видимо, хотел сказать канотье.
004971_RUSLAN|Печатать эти рассказы, да еще в газете, было невозможно.
004972_RUSLAN|Караваев затаил на меня обиду.
004973_RUSLAN|Реже других заглядывал экономист Скафарь, который уже год подыскивал невесту.
004974_RUSLAN|На это уходили все его силы.
004975_RUSLAN|Пока что брачные конторы рекомендовали ему всякий залежалый товар.
004976_RUSLAN|Да и сам экономист едва ли был завидным женихом.
004977_RUSLAN|Чужестранец в синтетическом пиджаке, без определенных занятий.
004978_RUSLAN|Вряд ли на такого польстится мадемуазель Брук Шилдс.
004979_RUSLAN|Жили мы довольно весело, хотя тучи на горизонте уже сгущались.
004980_RUSLAN|БРЕМЯ ДЕМОКРАТИИ
004981_RUSLAN|В Союзе нам казалось, что мы убежденные демократы.
004982_RUSLAN|Еще бы, ведь мы здоровались с уборщицами.
004983_RUSLAN|Пили с электромонтерами.
004984_RUSLAN|И, как положено, тихо ненавидели руководство.
004985_RUSLAN|Тоталитаризм нам претил.
004986_RUSLAN|И мы ощущали себя демократами.
004987_RUSLAN|Наконец был сделан выбор.
004988_RUSLAN|Мы эмигрировали на Запад.
004989_RUSLAN|Приехали, осмотрелись.
004990_RUSLAN|И стало ясно, что выбрать демократию недостаточно.
004991_RUSLAN|Как недостаточно выбрать хорошую творческую профессию.
004992_RUSLAN|Профессией надо овладеть.
004993_RUSLAN|То есть учиться.
004994_RUSLAN|Осваивать знания.
004995_RUSLAN|С демократией такая же история.
004996_RUSLAN|Потому что демократия это великая сила, но и тяжкое бремя.
004997_RUSLAN|В редакции я многое понял.
004998_RUSLAN|Ощутил, например, всю степень бессилия мистера Рейгана.
004999_RUSLAN|Давить нельзя.
005000_RUSLAN|Приказывать нельзя.
005001_RUSLAN|Самые незначительные вопросы решаются голосованием.
005002_RUSLAN|А главное, все без конца дают тебе советы.
005003_RUSLAN|И ты обязан слушать.
005004_RUSLAN|Иначе будешь заклеймен как авторитарная личность.
005005_RUSLAN|В Союзе мы были очень похожи.
005006_RUSLAN|Мы даже назывались одинаково идейно чуждыми.
005007_RUSLAN|Нас сплачивали общие проблемы, тяготы и горести.
005008_RUSLAN|Общее неприятие режима.
005009_RUSLAN|На этом фоне различия были едва заметны.
005010_RUSLAN|Они не имели существенного значения.
005011_RUSLAN|Не стукач, не ворюга уже хорошо.
005012_RUSLAN|Уже достижение.
005013_RUSLAN|Теперь мы все очень разные.
005014_RUSLAN|Под нашими мятежными бородами обнаружились самые разные лица.
005015_RUSLAN|Есть среди нас либералы.
005016_RUSLAN|Есть демократы.
005017_RUSLAN|Есть сторонники монархии.
005018_RUSLAN|Правоверные евреи.
005019_RUSLAN|Славянофилы и западники.
005020_RUSLAN|Есть, говорят, в Техасе даже один марксист.
005021_RUSLAN|И у каждого свое законное, личное, драгоценное мнение.
005022_RUSLAN|Так что любой разговор немедленно перерастает в дискуссию.
005023_RUSLAN|Настоящему капиталисту легче.
005024_RUSLAN|У него в руках механизмы финансового стимулирования.
005025_RUSLAN|А наши-то сотрудники работали почти бесплатно.
005026_RUSLAN|А если ты человеку не платишь, значит, хотя бы должен его любить.
005027_RUSLAN|В общем, мало того, что нас давили конкуренты.
005028_RUSLAN|Мало того, что публику иногда шокировали наши выступления.
005029_RUSLAN|Но и в самой редакции проблем хватало.
005030_RUSLAN|Дело шло с перебоями, рывками.
005031_RUSLAN|БИЗНЕС НЕ ПОРОК
005032_RUSLAN|Мы постигали азбучные истины.
005033_RUSLAN|Азы капиталистического производства.
005034_RUSLAN|Так, мы обнаружили, что бизнес не порок.
005035_RUSLAN|Для меня это было настоящим откровением.
005036_RUSLAN|Так уже мы воспитаны.
005037_RUSLAN|В Москве деловыми людьми называют себя жулики и аферисты.
005038_RUSLAN|Понятия маклер, бизнесмен ассоциируются с тюремной решеткой.
005039_RUSLAN|А уж в литературной, богемной среде презрение к деловитости нескрываемое и однозначное.
005040_RUSLAN|Ведь мы же поэты, художники, люди искусства!
005041_RUSLAN|Этакие беспечные, самозабвенные жаворонки!
005042_RUSLAN|Идея трезвого расчета нам совершенно отвратительна.
005043_RUSLAN|Слова дебет, кредит нам и выговорить-то противно.
005044_RUSLAN|По-нашему, уж лучше красть, чем торговать.
005045_RUSLAN|Человек, укравший в цехе рулон полиэтилена, считается едва ли не героем.
005046_RUSLAN|А грузин, законно торгующий на рынке лимонами, объект бесконечных презрительных шуток.
005047_RUSLAN|В Америке, мне кажется, бизнесмен серьезная, уважаемая профессия.
005048_RUSLAN|Требует ума, проницательности, высоких моральных качеств.
005049_RUSLAN|Настоящий бизнесмен умеет рисковать и проигрывать.
005050_RUSLAN|В минуту неудачи сохраняет присутствие духа.
005051_RUSLAN|А в случае удачи тем более.
005052_RUSLAN|Я уверен, что деньги не могут быть самоцелью.
005053_RUSLAN|Особенно здесь, в Америке.
005054_RUSLAN|Ну, сколько требуется человеку для полного благополучия?
005055_RUSLAN|Двести, триста тысяч?
005056_RUSLAN|А люди здесь ворочают миллиардами.
005057_RUSLAN|Видимо, деньги стали эквивалентом иных, более значительных по классу ценностей.
005058_RUSLAN|Сумма превратилась в цифру.
005059_RUSLAN|Цифра превратилась в геральдический знак.
005060_RUSLAN|Не к деньгам стремится умный бизнесмен.
005061_RUSLAN|Он стремится к полному, гармоническому тождеству усилий и результата.
005062_RUSLAN|Самым доступным показателем которого является цифра.
005063_RUSLAN|Короче, нам требовался бизнесмен-менеджер.
005064_RUSLAN|Попросту говоря, хороший администратор.
005065_RUSLAN|Деловой человек.
005066_RUSLAN|Потому что Мокер занимался только общими вопросами.
005067_RUSLAN|Журналистского опыта было достаточно.
005068_RUSLAN|С административными кадрами дела обстояли значительно хуже.
005069_RUSLAN|Умный пойдет в солидную американскую фирму.
005070_RUSLAN|Глупый вроде бы не требуется.
005071_RUSLAN|А без хорошего менеджера работать невозможно.
005072_RUSLAN|Тем более что мы узнали столько нового!
005073_RUSLAN|Во-первых, окончательно стало ясно, что наша газета товар.
005074_RUSLAN|Примириться с этой мыслью было трудно.
005075_RUSLAN|Вы только подумайте!
005076_RUSLAN|Любимая, родная, замечательная газета!
005077_RUSLAN|Плод бессонных ночей!
005078_RUSLAN|Результат совместных героических усилий!
005079_RUSLAN|Наше обожаемое чадо, боготворимое дитя!
005080_RUSLAN|Нетленный крик души!
005081_RUSLAN|И вдруг товар!
005082_RUSLAN|Наподобие колбасы или селедки.
005083_RUSLAN|Увы, все это так.
005084_RUSLAN|Ты можешь написать Четырнадцатую симфонию, Гернику, Анну Каренину.
005085_RUSLAN|Создать искусственную печень, лазер или водородную бомбу.
005086_RUSLAN|Ты можешь быть гением и провидцем.
005087_RUSLAN|Великим еретиком и героем труда.
005088_RUSLAN|Это не имеет значения.
005089_RUSLAN|Материальные плоды человеческих усилий неминуемо становятся объектом рыночной торговли.
005090_RUSLAN|В сфере духа Модильяни гений.
005091_RUSLAN|А художник Герасимов пошляк и ничтожество.
005092_RUSLAN|Но в сфере рынка Модильяни хороший товар, а Герасимов плохой.
005093_RUSLAN|Модильяни рентабелен, а Герасимов нет.
005094_RUSLAN|Законам рынка подчиняется все, что создано людьми.
005095_RUSLAN|И законы эти общие.
005096_RUSLAN|Для Зарецкого и Микеланджело.
005097_RUSLAN|Для гусиных желудков и еженедельника Зеркало.
005098_RUSLAN|Я все твердил
005099_RUSLAN|Без хорошего администратора дело не пойдет.
005100_RUSLAN|Баскин соглашался
005101_RUSLAN|Значит, надо выгнать этого бездельника Мокера.
005102_RUSLAN|ШАЛЬНЫЕ ДЕНЬГИ
005103_RUSLAN|В декабре журнал Ньюйоркер опубликовал мой рассказ.
005104_RUSLAN|И мне, действительно, заплатили около четырех тысяч долларов.
005105_RUSLAN|Линн Фарбер казалась взволнованной и счастливой.
005106_RUSLAN|Я тоже, разумеется, был доволен.
005107_RUSLAN|Но все-таки меньше, чем предполагал.
005108_RUSLAN|Слишком долго, повторяю, я ждал этой минуты.
005109_RUSLAN|Ну а деньги, естественно, пришлись очень кстати.
005110_RUSLAN|Все меня поздравляли.
005111_RUSLAN|Говорили, что перевод выразительный и точный.
005112_RUSLAN|Затем мне позвонил редактор Ньюйоркера.
005113_RUSLAN|Сказал, что и в дальнейшем хочет печатать мои рассказы.
005114_RUSLAN|Интересовался, как я живу.
005115_RUSLAN|Извините, у меня плохой английский.
005116_RUSLAN|Вряд ли мне удастся выразить свои переживания.
005117_RUSLAN|Я чувствую себя идиотом.
005118_RUSLAN|Надеюсь, вы меня понимаете?
005119_RUSLAN|Редактор ответил
005120_RUSLAN|Все это даже американцу понятно.
005121_RUSLAN|Деньги, полученные в Ньюйоркере, мы, к собственному удивлению, истратили разумно.
005122_RUSLAN|Жена приобрела в рассрочку наборный компьютер за девять тысяч.
005123_RUSLAN|Сделала первый взнос.
005124_RUSLAN|Заказы мы надеялись получать у русских издателей.
005125_RUSLAN|Например, у Карла Проффера в Ардисе.
005126_RUSLAN|И он, действительно, сразу прислал моей жене выгодную работу.
005127_RUSLAN|Линн Фарбер взялась переводить следующий рассказ.
005128_RUSLAN|В эти же дни ей позвонил литературный агент.
005129_RUSLAN|Сказал, что готов заниматься моими делами.
005130_RUSLAN|Поинтересовался, есть ли у меня законченная книга.
005131_RUSLAN|Линн Фарбер ответила
005132_RUSLAN|Как минимум штук пять.
005133_RUSLAN|Агента звали Чарли.
005134_RUSLAN|Я сразу же полюбил его.
005135_RUSLAN|Во-первых, за то, что он не слишком аккуратно ел. И даже мягкую пищу брал руками.
005136_RUSLAN|Для меня это было важно.
005137_RUSLAN|Поскольку в ресторанах я испытываю болезненный комплекс неполноценности.
005138_RUSLAN|Не умею есть как следует.
005139_RUSLAN|Боюсь официантов.
005140_RUSLAN|Короче, чувствую себя непрошеным гостем.
005141_RUSLAN|А с Чарли мне всегда было легко.
005142_RUSLAN|Хоть он и не говорил по-русски.
005143_RUSLAN|как это получается.
005144_RUSLAN|К тому же Чарли был розовым, левым.
005145_RUSLAN|А мы, российские беженцы, правые все как один.
005146_RUSLAN|Правее нас, как говорится, только стенка.
005147_RUSLAN|Значит, я был правым, Чарли левым.
005148_RUSLAN|Но мы великолепно ладили.
005149_RUSLAN|Я спрашивал его
005150_RUSLAN|Вот ты ненавидишь капитализм.
005151_RUSLAN|Почему же ты богатый?
005152_RUSLAN|Почему живешь на Семьдесят четвертой улице?
005153_RUSLAN|Чарли в ответ говорил
005154_RUSLAN|Во-первых, я, к сожалению, не очень богат.
005155_RUSLAN|Хотя я, действительно, против капитализма.
005156_RUSLAN|Но капитализм все еще существует.
005157_RUSLAN|И пока он не умер, богатым живется лучше.
005158_RUSLAN|В юности Чарли едва не стал преступником.
005159_RUSLAN|Вроде бы его даже судили.
005160_RUSLAN|Из таких, насколько я знаю, вырастают самые порядочные люди.
005161_RUSLAN|Спасибо тебе, Чарли!
005162_RUSLAN|Вряд ли ты на мне хорошо зарабатываешь.
005163_RUSLAN|Значит, ты идеалист, хоть и американец.
005164_RUSLAN|Чарли отвечал мне
005165_RUSLAN|Не спеши благодарить.
005166_RUSLAN|Сначала достигни уровня, при котором я начну обманывать тебя.
005167_RUSLAN|Я все думал бывает же такое!
005168_RUSLAN|Американец, говорящий на чужом языке, к тому же розовый, левый, мне ближе и понятнее старых знакомых.
005169_RUSLAN|Загадочное дело человеческое общение.
005170_RUSLAN|ПИСЬМО ОТТУДА
005171_RUSLAN|Это письмо дошло чудом.
005172_RUSLAN|Вывезла его из Союза одна героическая француженка.
005173_RUSLAN|Храни ее Бог, которого нет.
005174_RUSLAN|Из Союза она нелегально вывозит рукописи.
005175_RUSLAN|Туда доставляет готовые книги.
005176_RUSLAN|Иногда по двадцать, тридцать штук.
005177_RUSLAN|Как-то раз в ленинградском аэропорту она не могла подняться с дивана.
005178_RUSLAN|А мы еще ругаем западную интеллигенцию.
005179_RUSLAN|Вот это письмо.
005180_RUSLAN|Я припускаю несколько абзацев личного характера.
005181_RUSLAN|Теперь два слова о газете.
005182_RUSLAN|Выглядит она симпатично живая, яркая, талантливая.
005183_RUSLAN|Есть в ней щегольство, конечно юмор и так далее.
005184_RUSLAN|В общем, много есть хорошего.
005185_RUSLAN|Я же хочу сказать о том, чего нет.
005186_RUSLAN|И чего газете, по-моему, решительно не хватает.
005187_RUSLAN|Ей не хватает твоего прошлого.
005188_RUSLAN|Твоего и нашего прошлого.
005189_RUSLAN|Нашего смеха и ужаса, терпения и безнадежности.
005190_RUSLAN|Твоя эмиграция не частное дело.
005191_RUSLAN|Иначе ты не писатель, а квартиросъемщик.
005192_RUSLAN|И несущественно где в Америке, в Японии, в Ростове.
005193_RUSLAN|Ты вырвался, чтобы рассказать о нас и о своем прошлом.
005194_RUSLAN|Все остальное мелко.
005195_RUSLAN|Все остальное лишь унижает достоинство писателя.
005196_RUSLAN|Хотя растут, возможно, шансы на успех.
005197_RUSLAN|Ты ехал не за джинсами и не за подержанной автомашиной.
005198_RUSLAN|Ты ехал рассказать.
005199_RUSLAN|Так помни же о нас.
005200_RUSLAN|Говорят, вы стали американцами, свободными, раскованными, динамичными.
005201_RUSLAN|Почти такими же стремительными, как ваши автомобили.
005202_RUSLAN|Почти такими же содержательными, как ваши холодильники.
005203_RUSLAN|вы решаете серьезные проблемы.
005204_RUSLAN|Например какой автомобиль потребляет меньше бензина?
005205_RUSLAN|Мы смеемся над этими разговорами.
005206_RUSLAN|Смеемся и не верим.
005207_RUSLAN|Все это так, игра, притворство.
005208_RUSLAN|Да какие вы американцы?!
005209_RUSLAN|Бродский, о котором мы только и говорим?
005210_RUSLAN|Ты, которого вспоминают у пивных ларьков от Разъезжей до Чайковского и от Стремянной до Штаба?
005211_RUSLAN|Смешнее этого трудно что-нибудь придумать.
005212_RUSLAN|Не бывать тебе американцем.
005213_RUSLAN|И не уйти от своего прошлого.
005214_RUSLAN|Это кажется, что тебя окружают небоскребы.
005215_RUSLAN|Тебя окружает прошлое.
005216_RUSLAN|Безумные поэты и художники, алкаши и доценты, солдаты и зэки.
005217_RUSLAN|Еще раз говорю помни о нас.
005218_RUSLAN|Нас много, и мы живы.
005219_RUSLAN|Нас убивают, а мы живем и пишем стихи.
005220_RUSLAN|В этом кошмаре, в этом аду мы узнаем друг друга не по именам.
005221_RUSLAN|Как это наше дело!..
005222_RUSLAN|Я много раздумывал над этим письмом.
005223_RUSLAN|Есть свойство, по которому можно раз и навсегда отличить благородного человека.
005224_RUSLAN|Благородный человек воспринимает любое несчастье как расплату за собственные грехи.
005225_RUSLAN|Он винит лишь себя, какое бы горе его ни постигло.
005226_RUSLAN|Если изменила любимая, благородный человек говорит
005227_RUSLAN|Я был невнимателен и груб.
005228_RUSLAN|Подавлял ее индивидуальность.
005229_RUSLAN|Не замечал ее проблем.
005230_RUSLAN|Оскорблял ее чувства.
005231_RUSLAN|Я сам толкнул ее на этот шаг.
005232_RUSLAN|Если Друг оказался предателем, благородный человек говорит
005233_RUSLAN|Я раздражал его своим мнимым превосходством.
005234_RUSLAN|Высмеивал его недостатки.
005235_RUSLAN|Задевал его амбиции.
005236_RUSLAN|Я сам вынудил его к предательству.
005237_RUSLAN|А если произошло что-то самое дикое и нелепое?
005238_RUSLAN|Если родина отвергла нашу любовь?
005239_RUSLAN|Унизила и замучила нас?
005240_RUSLAN|Предала наши интересы?
005241_RUSLAN|Тогда благородный человек говорит
005242_RUSLAN|Матерей не выбирают.
005243_RUSLAN|Это моя единственная родина.
005244_RUSLAN|Я люблю Америку, восхищаюсь Америкой, благодарен Америке, но родина моя далеко.
005245_RUSLAN|Нищая, голодная, безумная и спившаяся!
005246_RUSLAN|Потерявшая, загубившая и отвергнувшая лучших сыновей!
005247_RUSLAN|Где уж ей быть доброй, веселой и ласковой?!..
005248_RUSLAN|Березы, оказывается растут повсюду.
005249_RUSLAN|Но разве от этого легче?
005250_RUSLAN|Родина это мы сами.
005251_RUSLAN|Наши первые игрушки.
005252_RUSLAN|Перешитые курточки старших братьев.
005253_RUSLAN|Бутерброды, завернутые в газету.
005254_RUSLAN|Девочки в строгих коричневых юбках.
005255_RUSLAN|Мелочь из отцовского кармана.
005256_RUSLAN|Экзамены, шпаргалки.
005257_RUSLAN|Нелепые, ужасающие стихи.
005258_RUSLAN|Мысли о самоубийстве.
005259_RUSLAN|Стакан Агдама в подворотне.
005260_RUSLAN|Армейская махорка.
005261_RUSLAN|Дочка, варежки, рейтузы, подвернувшийся задник крошечного ботинка.
005262_RUSLAN|Косо перечеркнутые строки.
005263_RUSLAN|Рукописи, милиция, ОВИР.
005264_RUSLAN|Все, что с нами было, родина.
005265_RUSLAN|И все, что было, останется навсегда.
005266_RUSLAN|ПЕРЕД ГРОЗОЙ
005267_RUSLAN|В редакции сгущались тучи.
005268_RUSLAN|Ларри Швейцер становился все более нудным и придирчивым.
005269_RUSLAN|Теперь ему хотелось просматривать газетные материалы заранее.
005270_RUSLAN|Видно, Ларри обзавелся какими-то цензорами, читающими по-русски.
005271_RUSLAN|Подозревать в этом можно было любого из отвергнутых нами авторов.
005272_RUSLAN|Позднее мы выяснили, что этим занимался Дроздов.
005273_RUSLAN|СОЛО НА УНДЕРВУДЕ
005274_RUSLAN|Однажды Ларри Швейцер появился в редакции недовольный и злой.
005275_RUSLAN|Зачем вы, ребята, упоминаете свинину?
005276_RUSLAN|Еврейским читателям это неприятно.
005277_RUSLAN|Ларри развернул последний номер газеты.
005278_RUSLAN|Ткнул пальцем в экономический обзор, написанный Зарецким.
005279_RUSLAN|Речь шла о хозяйственных проблемах в Союзе.
005280_RUSLAN|В частности, об уменьшении производства свинины.
005281_RUSLAN|Ларри, говорю, это же статья на хозяйственную тему!
005282_RUSLAN|Швейцер рассердился
005283_RUSLAN|Упоминать свинину запрещается.
005284_RUSLAN|Замените ее фаршированной рыбой.
005285_RUSLAN|Доходов газета не приносила.
005286_RUSLAN|Убытки постоянно росли.
005287_RUSLAN|Обстановка становилась все более напряженной.
005288_RUSLAN|Мы узнали, что Дроздов ходил на прием к Боголюбову.
005289_RUSLAN|Каялся и просился на работу.
005290_RUSLAN|Говорил, что Довлатов и Баскин затянули его в омут либерализма.
005291_RUSLAN|В результате Дроздову что-то обещали.
005292_RUSLAN|Баскин сказал ему
005293_RUSLAN|Что же ты делаешь, мерзавец?
005294_RUSLAN|А что? поразился Дроздов.
005295_RUSLAN|Ничего особенного!
005296_RUSLAN|Мы же все антикоммунисты.
005297_RUSLAN|Наши цели общие.
005298_RUSLAN|Ты не антикоммунист.
005299_RUSLAN|Ты приспособленец.
005300_RUSLAN|Думаешь, ты переменил убеждения?
005301_RUSLAN|Ничего подобного!
005302_RUSLAN|Ты переменил хозяев.
005303_RUSLAN|А холуи везде нужны.
005304_RUSLAN|Работа им всегда найдется.
005305_RUSLAN|Баскин махнул рукой
005306_RUSLAN|Да что с ним говорить!..
005307_RUSLAN|Мокер сидел, не вмешиваясь.
005308_RUSLAN|Знал, что Баскин хочет от него избавиться.
005309_RUSLAN|Я вроде бы занимал нейтральную позицию.
005310_RUSLAN|А Мокеру требовались союзники.
005311_RUSLAN|Рассчитывать он мог только на Дроздова.
005312_RUSLAN|Тут вмешалась наша машинистка.
005313_RUSLAN|Видно, Дроздов ей чем-то не угодил.
005314_RUSLAN|Она сказала
005315_RUSLAN|С этим типом бесполезно разговаривать.
005316_RUSLAN|Он все равно не поймет.
005317_RUSLAN|Таким нужны розги.
005318_RUSLAN|Это мысль, задумчиво выговорил Баскин.
005319_RUSLAN|Затем размашисто и сильно ударил Дроздова по лицу.
005320_RUSLAN|Я и Мокер схватили его за руки.
005321_RUSLAN|Реакция Дроздова была совершенно неожиданной.
005322_RUSLAN|Он вдруг заметно расцвел.
005323_RUSLAN|И заговорил, обращаясь к Эрику, проникновенно, с чувством
005324_RUSLAN|Ты прав, старик!
005325_RUSLAN|Ты абсолютно прав!
005326_RUSLAN|Это была моя ошибка.
005327_RUSLAN|Непростительная ошибка.
005328_RUSLAN|Я сделал глупость.
005329_RUSLAN|Ну, что я вам говорила?
005330_RUSLAN|обрадовалась машинистка.
005331_RUSLAN|Все молчали.
005332_RUSLAN|Настроение в редакции было мрачное и подавленное.
005333_RUSLAN|И только левая щека Дроздова была на этом фоне единственным ярким пятном.
005334_RUSLAN|А я все думал что же происходит?
005335_RUSLAN|Ей-Богу, смущает меня кипучий антикоммунизм, завладевший умами партийных товарищей.
005336_RUSLAN|Где же вы раньше-то были, не знающие страха публицисты?
005337_RUSLAN|Где вы таили свои обличительные концепции?
005338_RUSLAN|В тюрьму шли Синявский и Гинзбург.
005339_RUSLAN|А где были вы?
005340_RUSLAN|Андропова через океан критиковать не подвиг.
005341_RUSLAN|Вы Боголюбова покритикуйте.
005342_RUSLAN|И тут уж я вам не завидую.
005343_RUSLAN|Неожиданно распахнулась дверь, и Гуревич с порога выкрикнул
005344_RUSLAN|Только что было покушение на Рейгана!..
005345_RUSLAN|ГРУСТНЫЙ МОТИВ
005346_RUSLAN|Боже, в какой ужасной стране мы живем!
005347_RUSLAN|Можно охватить сознанием акт политического террора.
005348_RUSLAN|Признать хоть какую-то логику в безумных действиях шантажиста, мстителя, фанатика религиозной секты.
005349_RUSLAN|С пониманием обсудить мотивы убийства из ревности.
005350_RUSLAN|Взвесить любой человеческий импульс.
005351_RUSLAN|В основе политического террора лежит значительная идея.
005352_RUSLAN|Допустим, идея национального самоопределения.
005353_RUSLAN|Идея социального равенства.
005354_RUSLAN|Идея всеобщего благоденствия.
005355_RUSLAN|Сами идеи достойны, подчас благородны.
005356_RUSLAN|Вызывают безусловный протест лишь чудовищные формы реализации этих идей.
005357_RUSLAN|В политическом террористе мы готовы увидеть человека, фанатичного, жестокого, абсолютно чуждого нам.
005358_RUSLAN|Но человека.
005359_RUSLAN|Мы готовы критиковать его программу.
005360_RUSLAN|Оспаривать его идеи.
005361_RUSLAN|Пытаться спасти в нем живую, хоть и заблудшую душу.
005362_RUSLAN|Любое злодеяние мы стараемся объяснить несовершенством человеческой природы.
005363_RUSLAN|То, что происходит в Америке, находится за объяснимой гранью добра и зла.
005364_RUSLAN|Во имя чего решился на преступление Джон Хинкли?
005365_RUSLAN|Мотивы, рассматриваемые следствием, неправдоподобно убоги.
005366_RUSLAN|Нам известно заключение психиатрической экспертизы.
005367_RUSLAN|Джон Хинкли признан вменяемым, то есть нормальным человеком.
005368_RUSLAN|Американский юноша стреляет в президента, чтобы обратить на себя внимание малознакомой женщины.
005369_RUSLAN|Беда угрожает стране, где такое становится нормой!
005370_RUSLAN|Что-то нарушено в американской жизни.
005371_RUSLAN|Человек может стать звездой экрана или выдающимся писателем.
005372_RUSLAN|Знаменитым спортсменом или видным ученым.
005373_RUSLAN|Крупным бизнесменом или политическим деятелем.
005374_RUSLAN|Все это требует ума, способностей, долготерпения.
005375_RUSLAN|А можно действовать иначе.
005376_RUSLAN|Можно раздобыть пистолет и нажать спусковой крючок.
005377_RUSLAN|Твоя физиономия украсит первые страницы всех американских газет.
005378_RUSLAN|О тебе будет говорить вся страна.
005379_RUSLAN|Правда, недолго.
005380_RUSLAN|До следующего кровавого злодеяния.
005381_RUSLAN|Что-то нарушено в американской жизни!
005382_RUSLAN|Итальянская полиция не без труда освобождает генерала Дозьера.
005383_RUSLAN|Америка ликует.
005384_RUSLAN|Нам вернули украденного боевого генерала!
005385_RUSLAN|Что происходит?!
005386_RUSLAN|В Иране студенты хватают заложников.
005387_RUSLAN|Ведется унизительный торг.
005388_RUSLAN|Наконец измученных дипломатов почти выкупают.
005389_RUSLAN|Американцы устраивают им потрясающую встречу.
005390_RUSLAN|Шампанское льется рекой.
005391_RUSLAN|До чего же низко упал престиж Америки!
005392_RUSLAN|Дипломаты счастливы, что их не перестреляли, как уток.
005393_RUSLAN|Генерал Дозьер сообщает жене
005394_RUSLAN|Я чувствую себя превосходно!
005395_RUSLAN|А я в эту минуту чувствовал себя ужасно.
005396_RUSLAN|Горе той стране, у которой днем воруют полководцев.
005397_RUSLAN|Генерал не пудель.
005398_RUSLAN|Генералов надо охранять.
005399_RUSLAN|Видит Бог, мы покорены Америкой.
005400_RUSLAN|Ее щедростью и благородством.
005401_RUSLAN|И все же что-то нарушено.
005402_RUSLAN|Женщина тонет в реке Потомак.
005403_RUSLAN|Некий храбрец бросается с моста и вытаскивает утопающую.
005404_RUSLAN|Герой, честь ему и хвала!
005405_RUSLAN|Дальше начинается безудержное чествование героя.
005406_RUSLAN|Газеты, журналы, радио и телевидение поют ему дифирамбы.
005407_RUSLAN|Миссис Буш уступает ему свое кресло возле Первой леди.
005408_RUSLAN|Говорят, скоро будет фильм на эту тему.
005409_RUSLAN|А потом и мюзикл.
005410_RUSLAN|Из-за чего столько шума?
005411_RUSLAN|Половина мужского населения Одессы числит за собой такие же деяния.
005412_RUSLAN|СОЛО НА УНДЕРВУДЕ
005413_RUSLAN|Лет десять назад я спас утопающего.
005414_RUSLAN|Вытащил его на берег Черного моря.
005415_RUSLAN|Жили мы тогда в университетском спортивном лагере.
005416_RUSLAN|Ко мне подошел тренер и говорит
005417_RUSLAN|Я о тебе, Довлатов, скажу на вечерней линейке.
005418_RUSLAN|Я обрадовался.
005419_RUSLAN|Мне нравилась гимнастка по имени Люда.
005420_RUSLAN|И не было повода с ней заговорить.
005421_RUSLAN|Вдруг такая удача.
005422_RUSLAN|Стоим мы на вечерней линейке.
005423_RUSLAN|Тренер говорит
005424_RUSLAN|Все на меня смотрят.
005425_RUSLAN|И Люда в том числе.
005426_RUSLAN|А тренер продолжает
005427_RUSLAN|Обратите внимание!
005428_RUSLAN|Живот выпирает, шея неразвитая, плавает, как утюг, а товарища спас!..
005429_RUSLAN|После этого я на Люду и смотреть боялся.
005430_RUSLAN|Так что же происходит в Америке?
005431_RUSLAN|Безумие становится нормальным явлением?
005432_RUSLAN|Нормальный жест воспринимается как подвиг?
005433_RUSLAN|И я, человек неверующий, повторяю
005434_RUSLAN|Боже, вразуми Америку!
005435_RUSLAN|Дай ей обрести силы, минуя наш кошмарный опыт!
005436_RUSLAN|Внуши ей инстинкт самосохранения!
005437_RUSLAN|Заставь покончить с гибельной беспечностью!
005438_RUSLAN|Не дай разувериться, отчаяться, забыть в какой прекрасной стране мы живем!
005439_RUSLAN|ИЗ АМЕРИКИ С ЛЮБОВЬЮ
005440_RUSLAN|Прошло еще два месяца.
005441_RUSLAN|Второй мой рассказ был одобрен журналом Ньюйоркер.
005442_RUSLAN|Одновременно Чарли начал добиваться контракта с приличным издательством.
005443_RUSLAN|Короче, происходило что-то важное.
005444_RUSLAN|А я все думал о газете.
005445_RUSLAN|Хотя пытался говорить себе Осуществляются твои мечты. В шестидесятые годы я был начинающим литератором с огромными претензиями.
005446_RUSLAN|Мое честолюбие было обратно пропорционально конкретным возможностям.
005447_RUSLAN|То есть отсутствие возможностей давало мне право считаться непризнанным гением.
005448_RUSLAN|Примерно так же рассуждали все мои друзья.
005449_RUSLAN|Мы думали Опубликуемся на Западе, и все узнают, какие мы гениальные ребята!.. И вот я на Западе.
005450_RUSLAN|Гения из меня пока не вышло.
005451_RUSLAN|Некоторые иллюзии рассеялись.
005452_RUSLAN|Зато я, кажется, начинаю превращаться в среднего американского беллетриста.
005453_RUSLAN|В одного из многих американских литераторов русского происхождения.
005454_RUSLAN|Боюсь, что мои друзья в России по-прежнему живут иллюзиями.
